"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","WATERABST","TOT","MLN_M3","A","2015",603870,
"CHN","WATERABST","TOT","MLN_M3","A","2016",596940,
"CHN","WATERABST","TOT","MLN_M3","A","2017",596220,
"COL","WATERABST","TOT","MLN_M3","A","2014",139957.24,
"COL","WATERABST","TOT","MLN_M3","A","2015",143598.05,
"COL","WATERABST","TOT","MLN_M3","A","2016",154283.52,
"LVA","WATERABST","TOT","MLN_M3","A","2000",285.358,
"LVA","WATERABST","TOT","MLN_M3","A","2001",266.19101,
"LVA","WATERABST","TOT","MLN_M3","A","2002",266.40799,
"LVA","WATERABST","TOT","MLN_M3","A","2003",264.849,
"LVA","WATERABST","TOT","MLN_M3","A","2004",238.933,
"LVA","WATERABST","TOT","MLN_M3","A","2005",249.82899,
"LVA","WATERABST","TOT","MLN_M3","A","2006",218.96001,
"LVA","WATERABST","TOT","MLN_M3","A","2007",218.30099,
"LVA","WATERABST","TOT","MLN_M3","A","2008",227.75301,
"LVA","WATERABST","TOT","MLN_M3","A","2009",239.19501,
"LVA","WATERABST","TOT","MLN_M3","A","2010",200.35201,
"LVA","WATERABST","TOT","MLN_M3","A","2011",176.214,
"LVA","WATERABST","TOT","MLN_M3","A","2012",187.097,
"LVA","WATERABST","TOT","MLN_M3","A","2013",180.114,
"LVA","WATERABST","TOT","MLN_M3","A","2014",168.37801,
"LVA","WATERABST","TOT","MLN_M3","A","2015",176.612,
"LVA","WATERABST","TOT","MLN_M3","A","2016",185.655,
"LVA","WATERABST","TOT","MLN_M3","A","2017",180.965,
"LVA","WATERABST","TOT","MLN_M3","A","2018",205.479,
"RUS","WATERABST","TOT","MLN_M3","A","1980",111297,
"RUS","WATERABST","TOT","MLN_M3","A","1981",111297,
"RUS","WATERABST","TOT","MLN_M3","A","1982",105531,
"RUS","WATERABST","TOT","MLN_M3","A","1983",99844,
"RUS","WATERABST","TOT","MLN_M3","A","1984",91093,
"RUS","WATERABST","TOT","MLN_M3","A","1985",91921,
"RUS","WATERABST","TOT","MLN_M3","A","1986",87367,
"RUS","WATERABST","TOT","MLN_M3","A","1987",84845,
"RUS","WATERABST","TOT","MLN_M3","A","1988",82973,
"RUS","WATERABST","TOT","MLN_M3","A","1989",82064,
"RUS","WATERABST","TOT","MLN_M3","A","1990",110402,
"RUS","WATERABST","TOT","MLN_M3","A","1992",105531,
"RUS","WATERABST","TOT","MLN_M3","A","1993",99844,
"RUS","WATERABST","TOT","MLN_M3","A","1994",91093,
"RUS","WATERABST","TOT","MLN_M3","A","1995",91921,
"RUS","WATERABST","TOT","MLN_M3","A","1996",87367,
"RUS","WATERABST","TOT","MLN_M3","A","1997",84845,
"RUS","WATERABST","TOT","MLN_M3","A","1998",82973,
"RUS","WATERABST","TOT","MLN_M3","A","1999",82064,
"RUS","WATERABST","TOT","MLN_M3","A","2000",80784,
"RUS","WATERABST","TOT","MLN_M3","A","2001",78736,
"RUS","WATERABST","TOT","MLN_M3","A","2002",78411,
"RUS","WATERABST","TOT","MLN_M3","A","2003",76855,
"RUS","WATERABST","TOT","MLN_M3","A","2004",74209,
"RUS","WATERABST","TOT","MLN_M3","A","2005",74366,
"RUS","WATERABST","TOT","MLN_M3","A","2006",74305,
"RUS","WATERABST","TOT","MLN_M3","A","2007",74633,
"RUS","WATERABST","TOT","MLN_M3","A","2008",74354,
"RUS","WATERABST","TOT","MLN_M3","A","2009",69915,
"RUS","WATERABST","TOT","MLN_M3","A","2010",72685,
"RUS","WATERABST","TOT","MLN_M3","A","2011",68652,
"RUS","WATERABST","TOT","MLN_M3","A","2012",66296,
"RUS","WATERABST","TOT","MLN_M3","A","2013",65104,
"RUS","WATERABST","TOT","MLN_M3","A","2014",64807,
"RUS","WATERABST","TOT","MLN_M3","A","2015",62163,
"RUS","WATERABST","TOT","MLN_M3","A","2016",63000,
"RUS","WATERABST","TOT","MLN_M3","A","2017",62648,
"LTU","WATERABST","TOT","MLN_M3","A","1985",2810,
"LTU","WATERABST","TOT","MLN_M3","A","1990",4311,
"LTU","WATERABST","TOT","MLN_M3","A","1993",4388,
"LTU","WATERABST","TOT","MLN_M3","A","1994",3996.8999,
"LTU","WATERABST","TOT","MLN_M3","A","1995",4582,
"LTU","WATERABST","TOT","MLN_M3","A","1996",5696,"E"
"LTU","WATERABST","TOT","MLN_M3","A","1997",4786,"E"
"LTU","WATERABST","TOT","MLN_M3","A","1998",5125,"E"
"LTU","WATERABST","TOT","MLN_M3","A","1999",4644,"E"
"LTU","WATERABST","TOT","MLN_M3","A","2000",3578,"E"
"LTU","WATERABST","TOT","MLN_M3","A","2001",2768,"E"
"LTU","WATERABST","TOT","MLN_M3","A","2002",3123.68994,
"LTU","WATERABST","TOT","MLN_M3","A","2003",3324.70996,
"LTU","WATERABST","TOT","MLN_M3","A","2004",3278.13989,
"LTU","WATERABST","TOT","MLN_M3","A","2005",2364.86011,
"LTU","WATERABST","TOT","MLN_M3","A","2006",2081.04004,
"LTU","WATERABST","TOT","MLN_M3","A","2007",2268.98999,
"LTU","WATERABST","TOT","MLN_M3","A","2008",2274.86401,
"LTU","WATERABST","TOT","MLN_M3","A","2009",2411.86694,
"LTU","WATERABST","TOT","MLN_M3","A","2010",741.26001,
"LTU","WATERABST","TOT","MLN_M3","A","2011",612.078,
"LTU","WATERABST","TOT","MLN_M3","A","2012",668.72302,
"LTU","WATERABST","TOT","MLN_M3","A","2013",443.10199,
"LTU","WATERABST","TOT","MLN_M3","A","2014",388.616,
"LTU","WATERABST","TOT","MLN_M3","A","2015",410.5,"E"
"LTU","WATERABST","TOT","MLN_M3","A","2016",340.12799,
"LTU","WATERABST","TOT","MLN_M3","A","2017",291.61801,
"LTU","WATERABST","TOT","MLN_M3","A","2018",285.96301,
"CRI","WATERABST","TOT","MLN_M3","A","2005",140.02,
"CRI","WATERABST","TOT","MLN_M3","A","2006",204.24,
"CRI","WATERABST","TOT","MLN_M3","A","2007",268.58,
"CRI","WATERABST","TOT","MLN_M3","A","2008",384.46,
"CRI","WATERABST","TOT","MLN_M3","A","2009",486.42,
"CRI","WATERABST","TOT","MLN_M3","A","2010",853.33,
"CRI","WATERABST","TOT","MLN_M3","A","2011",1066.21,
"CRI","WATERABST","TOT","MLN_M3","A","2012",1246.02,
"CRI","WATERABST","TOT","MLN_M3","A","2013",1347.41,
"CRI","WATERABST","TOT","MLN_M3","A","2014",1656.33,
"CRI","WATERABST","TOT","MLN_M3","A","2015",1992.94,
"CRI","WATERABST","TOT","MLN_M3","A","2016",2885.91,
"CRI","WATERABST","TOT","MLN_M3","A","2017",2917.06934,
"IDN","WATERABST","TOT","MLN_M3","A","1990",764,
"IDN","WATERABST","TOT","MLN_M3","A","1995",1158,
"IDN","WATERABST","TOT","MLN_M3","A","1996",1460,
"IDN","WATERABST","TOT","MLN_M3","A","1997",1510,
"IDN","WATERABST","TOT","MLN_M3","A","1998",1684,
"IDN","WATERABST","TOT","MLN_M3","A","1999",1466,
"IDN","WATERABST","TOT","MLN_M3","A","2000",1512,
"IDN","WATERABST","TOT","MLN_M3","A","2001",1658,
"IDN","WATERABST","TOT","MLN_M3","A","2002",2095,
"IDN","WATERABST","TOT","MLN_M3","A","2003",2303,
"IDN","WATERABST","TOT","MLN_M3","A","2004",2144,
"IDN","WATERABST","TOT","MLN_M3","A","2005",2353,
"ZAF","WATERABST","TOT","MLN_M3","A","2000",13242,
