Nome: SAO SIMAO
Codigo Estacao: 83669
Latitude: -21.461019
Longitude: -47.579512
Altitude: 620.02
Situacao: Operante
Data Inicial: 2008-01-01
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);
2008-01-31;18;250,5;30,232258;23,984516;20,029032;3;
2008-02-29;16;243,4;30,486207;23,908966;19,755172;5;
2008-03-31;16;255;29,748387;23,034194;18,3;3;
2008-04-30;15;128;28,76;22,113333;17,516667;3;
2008-05-31;5;36,5;26,316129;18,707097;12,874194;3;
2008-06-30;5;10,1;27,016667;19,059333;12,786667;5;
2008-07-31;0;0;27,922581;18,727097;10,845161;5;
2008-08-31;8;13,5;30,151613;21,734839;14,674194;5;
2008-09-30;6;28,4;30,39;21,678;14,513333;5;
2008-10-31;11;98,8;31,5;24,266452;18,925806;3;
2008-11-30;14;125,3;31,146667;23,856667;18,95;3;
2008-12-31;17;241,1;30,767742;23,745806;18,925806;3;
2009-01-31;19;321,3;29,835484;23,695484;19,445161;2;
2009-02-28;18;237,6;31,3;24,389286;19,835714;1;
2009-03-31;15;131,9;31,13871;24,370968;19,903226;3;
2009-04-30;6;66,6;29,37;21,864;16,343333;3;
2009-05-31;8;62,1;27,712903;20,147097;14,551613;3;
2009-06-30;7;61;24,946667;16,47;10,556667;3;
2009-07-31;3;25,4;27,706452;19,603871;13,187097;5;
2009-08-31;6;141,3;28,254839;20,490323;14,045161;4;
2009-09-30;12;198,3;30,066667;22,628;17,143333;3;
2009-10-31;8;173,1;30,941935;23,689677;17,722581;3;
2009-11-30;17;290;32,56;25,196;19,833333;3;
2009-12-31;22;235,2;30,396774;24,280645;19,732258;3;
2010-01-31;18;237,7;31,180645;24,536129;19,480645;3;
2010-02-28;11;58,2;32,785714;25,156429;19;5;
2010-03-31;14;95;31,864516;24,265161;18,058065;3;
2010-04-30;6;45,8;29,766667;22,061333;14,883333;3;
2010-05-31;4;22,2;27,796774;19,243226;11,364516;3;
2010-06-30;2;32,4;27,51;17,818667;9,22;3;
2010-07-31;3;21,7;29,058065;20,148387;11,877419;5;
2010-08-31;0;0;30,5;19,968387;9,493548;5;
2010-09-30;10;107,1;31,306667;22,656667;14,156667;5;
2010-10-31;10;84;31,016129;22,532258;14,003226;5;
2010-11-30;15;159,1;31,216667;23,235333;15,68;3;
2010-12-31;20;277,5;32,322581;25,116129;19,164516;2;
2011-01-31;20;356,4;31,174194;24,347097;19,096774;3;
2011-02-28;14;209,8;32,289286;24,567143;18,435714;5;
2011-03-31;19;184,9;28,7;23,143871;18,296774;3;
2011-04-30;8;86,6;29,846667;22,298667;15,253333;3;
2011-05-31;2;13,7;27,787097;19,247742;10,896774;4;
2011-06-30;2;44,3;26,48;16,971333;8,246667;5;
2011-07-31;0;0;28,822581;19,235484;10,177419;4;
2011-08-31;3;24,2;30,448387;21,129677;12,190323;5;
2011-09-30;3;6,9;32,483333;22,751333;12,713333;5;
2011-10-31;10;159,1;30,332258;23,04;15,916129;3;
2011-11-30;10;150,2;30,503333;22,964667;15,066667;5;
2011-12-31;18;175,9;31,325806;23,631613;16,351613;3;
2012-01-31;23;398,4;29,345161;22,263226;16,06129;3;
2012-02-29;12;63,9;32,606897;24,854483;17,124138;2;
2012-03-31;9;48,8;31,787097;24,050323;16,4;2;
2012-04-30;7;54,9;31,033333;23,119333;15,113333;2;
2012-05-31;8;97,5;26,425806;19,175484;11,23871;3;
2012-06-30;7;91,9;26,206667;null;null;3;
2012-07-31;4;28,2;27,474194;null;null;3;
2012-08-31;0;0;29,064516;null;null;5;
2012-09-30;4;34,4;32,123333;null;null;5;
2012-10-31;5;68,6;34,63871;null;null;5;
2012-11-30;10;140;31,703333;null;null;3;
2012-12-31;18;163,6;32,632258;null;null;3;
2013-01-31;20;279,2;30,874194;null;null;3;
2013-02-28;17;222,1;31,814286;null;null;2;
2013-03-31;14;103,7;30,380645;null;null;3;
2013-04-30;8;30,7;28,573333;null;null;3;
2013-05-31;null;90,3;28,148387;null;null;3;
2013-06-30;null;28,3;27,206667;null;null;2;
2013-07-31;null;25,3;26,735484;null;null;5;
2013-08-31;null;2,4;29,448387;null;null;4;
2013-09-30;null;69,6;30,736667;null;null;3;
2013-10-31;null;114,4;30,277419;null;null;3;
2013-11-30;null;145,5;30,486667;null;null;2;
2013-12-31;null;242,7;31,903226;null;null;3;
2014-01-31;null;97,5;33,964516;null;null;1;
2014-02-28;null;67,1;33,807143;null;null;2;
2014-03-31;null;98,8;31,780645;null;null;3;
2014-04-30;null;57,3;30,696667;null;null;3;
2014-05-31;null;7,8;28,341935;null;null;3;
2014-06-30;null;2,2;28,826667;null;null;3;
2014-07-31;null;40,6;27,067742;null;null;3;
2014-08-31;null;,3;30,841935;null;null;4;
2014-09-30;null;65,8;32,346667;24,154667;17,503333;4;
